DateTime,Fum1max,Fum2Max,Fum3Max,CraterMax,EFlankAvg,WFlankAvg
2006-05-23 05:34:33,30.1,21.3,15.3,30.1,2.1,2.0
2006-05-23 05:34:38,30.1,21.3,15.5,30.1,2.0,2.0
2006-05-23 05:34:43,30.1,21.3,15.6,30.1,2.0,2.0
2006-05-23 05:34:48,30.2,21.3,15.6,30.2,2.0,2.0
2006-05-23 05:34:53,30.2,21.4,15.5,30.2,2.0,2.0
2006-05-23 05:34:58,30.2,21.1,15.6,30.2,1.9,1.9
2006-05-23 05:35:03,30.3,21.1,15.7,30.3,2.0,2.0
2006-05-23 05:35:08,30.3,21.4,15.4,30.3,2.0,2.0
2006-05-23 05:35:13,30.4,21.3,15.7,30.4,2.0,2.0
2006-05-23 05:35:18,30.4,21.4,15.5,30.4,1.9,1.9
2006-05-23 05:35:23,30.5,21.5,15.8,30.5,2.1,2.0
2006-05-23 05:35:28,30.4,21.4,15.6,30.4,2.0,2.0
2006-05-23 05:35:33,30.3,21.5,15.5,30.3,2.0,2.0
2006-05-23 05:35:38,30.4,21.4,15.6,30.4,2.0,2.0
2006-05-23 05:35:43,30.3,21.2,15.5,30.3,2.0,2.0
2006-05-23 05:35:48,30.1,21.5,15.6,30.1,2.0,2.0
2006-05-23 05:35:53,30.2,21.1,15.5,30.2,2.0,1.9
2006-05-23 05:35:58,30.1,21.2,15.4,30.1,1.9,1.9
2006-05-23 05:36:03,29.9,21.4,15.4,29.9,1.9,1.9
2006-05-23 05:36:08,29.8,21.2,15.3,29.8,1.9,1.9
2006-05-23 05:36:13,29.6,21.3,15.1,29.6,1.9,1.9
2006-05-23 05:36:18,29.6,21.2,15.2,29.6,1.8,1.8
2006-05-23 05:36:23,29.7,21.4,15.2,29.7,2.1,2.1
2006-05-23 05:36:28,29.7,21.5,15.0,29.7,2.1,2.1
2006-05-23 05:36:33,29.8,21.3,15.2,29.8,2.1,2.1
2006-05-23 05:36:38,29.7,21.2,15.1,29.7,2.1,2.0
2006-05-23 05:36:43,29.8,21.2,14.9,29.8,2.0,2.0
2006-05-23 05:36:48,29.8,21.1,15.1,29.8,2.0,2.0
2006-05-23 05:36:53,29.6,21.1,15.0,29.6,2.0,1.9
2006-05-23 05:36:58,29.7,21.2,15.0,29.7,2.0,1.9
2006-05-23 05:37:03,29.6,21.1,15.0,29.6,2.0,2.0
2006-05-23 05:37:08,29.7,21.1,15.0,29.7,2.0,2.0
2006-05-23 05:37:13,29.6,21.1,15.1,29.6,2.0,1.9
2006-05-23 05:37:18,29.6,21.1,15.1,29.6,1.9,1.9
2006-05-23 05:37:23,29.9,21.1,15.3,29.9,2.0,2.0
2006-05-23 05:37:28,29.9,21.1,15.2,29.9,2.0,2.0
2006-05-23 05:37:33,29.9,21.2,15.1,29.9,2.0,2.0
2006-05-23 05:37:38,29.9,21.2,15.2,29.9,2.0,2.0
2006-05-23 05:37:43,29.7,21.0,15.1,29.7,1.9,1.9
2006-05-23 05:37:48,29.8,20.9,15.1,29.8,1.9,1.9
2006-05-23 05:37:53,29.6,21.0,15.0,29.6,1.9,1.9
2006-05-23 05:37:58,29.6,20.9,14.9,29.6,1.9,1.9
2006-05-23 05:38:03,29.6,21.1,15.0,29.6,1.8,1.8
2006-05-23 05:38:08,29.7,20.9,15.0,29.7,1.8,1.8
2006-05-23 05:38:13,29.6,21.1,15.0,29.6,1.8,1.8
2006-05-23 05:38:18,29.7,21.1,15.0,29.7,1.7,1.8
2006-05-23 05:38:23,29.7,21.3,15.0,29.7,2.0,2.0
2006-05-23 05:38:28,29.6,21.2,15.0,29.6,2.0,2.0
2006-05-23 05:38:33,29.5,21.3,15.1,29.5,1.9,1.9
2006-05-23 05:38:38,29.6,21.3,15.1,29.6,1.9,1.9
2006-05-23 05:38:43,29.6,21.2,15.0,29.6,1.9,1.9
2006-05-23 05:38:48,29.7,21.3,15.0,29.7,1.9,1.9
2006-05-23 05:38:53,29.7,21.2,15.1,29.7,1.9,1.9
2006-05-23 05:38:58,29.7,21.3,15.2,29.7,1.9,1.9
2006-05-23 05:39:03,29.7,21.3,15.1,29.7,1.8,1.9
2006-05-23 05:39:08,29.6,21.3,15.2,29.6,1.8,1.8
2006-05-23 05:39:13,29.7,21.3,15.1,29.7,1.8,1.8
2006-05-23 05:39:18,29.6,21.5,15.1,29.6,1.8,1.8
2006-05-23 05:39:23,29.7,21.5,15.3,29.7,2.0,2.0
2006-05-23 05:39:28,29.8,21.3,15.2,29.8,2.0,2.0
2006-05-23 05:39:33,29.9,21.4,15.2,29.9,1.9,1.9
2006-05-23 05:39:38,29.8,21.3,15.1,29.8,1.9,1.9
2006-05-23 05:39:43,29.9,21.3,15.1,29.9,1.8,1.9
2006-05-23 05:39:48,29.7,21.3,15.3,29.7,1.9,1.9
2006-05-23 05:39:53,29.7,21.5,15.0,29.7,1.9,1.9
2006-05-23 05:39:58,29.7,21.4,15.1,29.7,1.8,1.9
2006-05-23 05:40:03,29.8,21.2,15.0,29.8,1.8,1.8
2006-05-23 05:40:08,29.7,21.3,14.9,29.7,1.8,1.8
2006-05-23 05:40:13,29.7,21.6,15.1,29.7,1.9,1.9
2006-05-23 05:40:18,29.8,21.6,15.0,29.8,1.8,1.8
2006-05-23 05:40:23,29.9,21.7,15.3,29.9,2.0,2.0
2006-05-23 05:40:28,29.9,21.5,15.1,29.9,1.9,1.9
2006-05-23 05:40:33,30.0,21.6,15.2,30.0,1.9,1.9
2006-05-23 05:40:38,29.8,21.6,15.2,29.8,1.8,1.9
2006-05-23 05:40:43,29.8,21.5,15.1,29.8,1.8,1.9
2006-05-23 05:40:48,29.6,21.5,15.2,29.6,1.8,1.8
2006-05-23 05:40:53,29.8,21.7,15.3,29.8,1.8,1.9
2006-05-23 05:40:58,29.6,21.4,15.2,29.6,1.8,1.8
2006-05-23 05:41:03,29.7,21.6,15.2,29.7,1.7,1.8
2006-05-23 05:41:08,29.7,21.4,15.2,29.7,1.7,1.7
2006-05-23 05:41:13,29.8,21.6,15.3,29.8,2.0,2.0
2006-05-23 05:41:18,29.7,21.5,15.2,29.7,1.9,1.9
2006-05-23 05:41:23,29.7,21.4,15.1,29.7,1.9,1.9
2006-05-23 05:41:28,29.6,21.6,15.2,29.6,1.9,1.9
2006-05-23 05:41:33,29.6,21.4,15.1,29.6,1.9,1.8
2006-05-23 05:41:38,29.8,21.4,15.1,29.8,1.8,1.8
2006-05-23 05:41:43,29.6,21.4,15.1,29.6,1.8,1.8
2006-05-23 05:41:48,29.6,21.5,15.1,29.6,1.8,1.8
2006-05-23 05:41:53,29.6,21.4,15.1,29.6,1.8,1.8
2006-05-23 05:41:58,29.5,21.5,15.2,29.5,1.9,1.9
2006-05-23 05:42:03,29.5,21.7,15.1,29.5,1.9,1.9
2006-05-23 05:42:08,29.5,21.3,15.1,29.5,1.8,1.8
2006-05-23 05:42:13,29.6,21.3,15.0,29.6,1.8,1.8
2006-05-23 05:42:18,29.5,21.3,15.0,29.5,1.8,1.8
2006-05-23 05:42:23,29.6,21.4,15.0,29.6,1.8,1.8
2006-05-23 05:42:28,29.5,21.6,15.0,29.5,1.8,1.8
2006-05-23 05:42:33,29.3,21.6,15.0,29.3,1.8,1.7
2006-05-23 05:42:38,29.2,21.5,15.0,29.2,1.7,1.7
2006-05-23 05:42:43,29.7,21.4,15.0,29.7,1.9,1.9
2006-05-23 05:42:48,29.7,21.3,15.1,29.7,1.9,1.9
2006-05-23 05:42:53,29.6,21.5,15.0,29.6,1.9,1.9
2006-05-23 05:42:58,29.5,21.6,14.9,29.5,1.8,1.8
2006-05-23 05:43:03,29.5,21.5,14.8,29.5,1.8,1.8
2006-05-23 05:43:08,29.5,21.6,14.9,29.5,1.8,1.8
2006-05-23 05:43:13,29.6,21.5,15.0,29.6,1.8,1.8
2006-05-23 05:43:18,29.6,21.7,14.7,29.6,1.7,1.7
2006-05-23 05:43:23,29.6,21.6,14.8,29.6,1.7,1.7
2006-05-23 05:43:28,29.5,21.4,14.9,29.5,1.6,1.6
2006-05-23 05:43:33,29.6,21.8,14.9,29.6,1.8,1.8
2006-05-23 05:43:38,29.5,21.8,14.9,29.5,1.8,1.8
2006-05-23 05:43:43,29.6,21.6,14.9,29.6,1.8,1.8
2006-05-23 05:43:48,29.6,21.6,15.0,29.6,1.7,1.7
2006-05-23 05:43:53,29.6,21.7,14.9,29.6,1.8,1.8
2006-05-23 05:43:58,29.7,21.8,15.1,29.7,1.8,1.7
2006-05-23 05:44:03,29.4,21.6,15.2,29.4,1.7,1.7
2006-05-23 05:44:08,29.4,21.7,15.0,29.4,1.7,1.7
2006-05-23 05:44:13,29.5,21.6,15.1,29.5,1.7,1.6
2006-05-23 05:44:18,29.6,21.8,15.1,29.6,1.9,1.8
2006-05-23 05:44:23,29.5,21.5,15.0,29.5,1.8,1.8
2006-05-23 05:44:28,29.4,21.6,15.1,29.4,1.8,1.8
2006-05-23 05:44:33,29.7,21.9,15.0,29.7,1.8,1.8
2006-05-23 05:44:38,29.9,21.6,15.0,29.9,1.8,1.8
2006-05-23 05:44:43,29.6,21.6,15.1,29.6,1.8,1.8
2006-05-23 05:44:48,29.5,21.9,15.1,29.5,1.8,1.8
2006-05-23 05:44:53,29.7,21.5,15.1,29.7,1.8,1.8
2006-05-23 05:44:58,29.7,21.9,15.0,29.7,1.8,1.8
2006-05-23 05:45:03,29.8,21.7,15.1,29.8,1.7,1.7
2006-05-23 05:45:08,29.6,21.7,15.0,29.6,1.7,1.7
2006-05-23 05:45:13,29.6,21.9,15.1,29.6,1.7,1.7
2006-05-23 05:45:18,29.8,21.8,15.2,29.8,1.9,1.9
2006-05-23 05:45:23,29.6,21.6,15.1,29.6,1.8,1.8
2006-05-23 05:45:28,29.8,21.8,15.2,29.8,1.8,1.8
2006-05-23 05:45:33,29.9,21.9,15.3,29.9,1.8,1.8
2006-05-23 05:45:38,29.7,21.7,15.2,29.7,1.8,1.8
2006-05-23 05:45:43,29.9,21.9,15.3,29.9,1.7,1.8
2006-05-23 05:45:48,29.7,21.9,15.3,29.7,1.7,1.7
2006-05-23 05:45:53,30.0,21.8,15.2,30.0,1.7,1.7
2006-05-23 05:45:58,30.0,21.8,15.4,30.0,1.7,1.8
2006-05-23 05:46:03,29.9,21.9,15.2,29.9,1.7,1.8
2006-05-23 05:46:08,30.0,21.6,15.2,30.0,1.7,1.7
2006-05-23 05:46:13,29.8,22.0,15.1,29.8,1.7,1.7
2006-05-23 05:46:18,30.0,22.0,15.3,30.0,1.8,1.9
2006-05-23 05:46:23,29.8,22.0,15.4,29.8,1.8,1.8
2006-05-23 05:46:28,29.9,21.5,15.3,29.9,1.8,1.8
2006-05-23 05:46:33,30.0,21.8,15.3,30.0,1.8,1.8
2006-05-23 05:46:38,30.1,22.0,14.9,30.1,1.8,1.8
2006-05-23 05:46:43,29.8,21.9,15.1,29.8,1.8,1.8
2006-05-23 05:46:48,29.6,21.9,15.2,29.6,1.7,1.8
2006-05-23 05:46:53,29.6,21.8,15.1,29.6,1.7,1.7
2006-05-23 05:46:58,29.6,22.0,14.9,29.6,1.7,1.7
2006-05-23 05:47:03,29.6,22.0,15.0,29.6,1.7,1.7
2006-05-23 05:47:08,29.5,22.0,14.8,29.5,1.7,1.7
2006-05-23 05:47:13,29.6,22.1,14.6,29.6,1.7,1.7
2006-05-23 05:47:18,29.7,22.4,14.8,29.7,1.8,1.9
2006-05-23 05:47:23,29.8,22.3,14.9,29.8,1.8,1.9
2006-05-23 05:47:28,29.8,22.1,14.9,29.8,1.8,1.8
2006-05-23 05:47:33,29.6,22.2,14.9,29.6,1.8,1.8
2006-05-23 05:47:38,29.6,22.0,14.9,29.6,1.8,1.8
2006-05-23 05:47:43,29.5,22.2,14.9,29.5,1.8,1.8
2006-05-23 05:47:48,29.5,22.1,14.8,29.5,1.8,1.8
2006-05-23 05:47:53,29.3,22.1,14.7,29.3,1.7,1.7
2006-05-23 05:47:58,29.2,22.1,14.8,29.2,1.7,1.7
2006-05-23 05:48:03,29.1,22.2,14.8,29.1,1.7,1.7
2006-05-23 05:48:08,29.1,22.0,14.9,29.1,1.7,1.7
2006-05-23 05:48:13,29.1,21.8,14.8,29.1,1.7,1.7
2006-05-23 05:48:18,29.4,22.1,14.7,29.4,1.8,1.8
2006-05-23 05:48:23,29.2,21.9,14.6,29.2,1.8,1.8
2006-05-23 05:48:28,29.3,21.9,14.6,29.3,1.8,1.8
2006-05-23 05:48:33,29.2,22.0,14.7,29.2,1.8,1.8
2006-05-23 05:48:38,29.1,22.0,14.6,29.1,1.8,1.8
2006-05-23 05:48:43,29.3,22.3,14.6,29.3,1.7,1.8
2006-05-23 05:48:48,29.2,22.0,14.6,29.2,1.7,1.7
2006-05-23 05:48:53,29.3,22.1,14.7,29.3,1.7,1.7
2006-05-23 05:48:58,29.1,22.1,14.7,29.1,1.7,1.7
2006-05-23 05:49:03,29.3,21.8,14.6,29.3,1.7,1.7
2006-05-23 05:49:08,29.2,21.9,14.6,29.2,1.7,1.7
2006-05-23 05:49:13,29.1,21.9,14.7,29.1,1.7,1.7
2006-05-23 05:49:18,29.4,22.0,14.8,29.4,1.8,1.8
2006-05-23 05:49:23,29.3,21.9,14.8,29.3,1.8,1.8
2006-05-23 05:49:28,29.3,22.5,14.9,29.3,1.8,1.8
2006-05-23 05:49:33,29.5,22.2,14.9,29.5,1.8,1.8
2006-05-23 05:49:38,29.5,22.4,14.7,29.5,1.7,1.7
2006-05-23 05:49:43,29.4,22.2,14.7,29.4,1.7,1.7
2006-05-23 05:49:48,29.4,22.0,14.8,29.4,1.7,1.7
2006-05-23 05:49:53,29.4,22.0,14.8,29.4,1.7,1.7
2006-05-23 05:49:58,29.5,22.1,14.9,29.5,1.7,1.7
2006-05-23 05:50:03,29.6,22.1,14.8,29.6,1.7,1.7
2006-05-23 05:50:08,29.6,22.1,14.8,29.6,1.6,1.7
2006-05-23 05:50:13,29.6,22.1,14.7,29.6,1.6,1.6
2006-05-23 05:50:18,29.7,22.2,14.8,29.7,1.9,1.8
2006-05-23 05:50:23,29.5,22.5,14.8,29.5,1.8,1.8
2006-05-23 05:50:28,29.4,22.4,14.8,29.4,1.8,1.8
2006-05-23 05:50:33,29.3,22.4,14.8,29.3,1.8,1.8
2006-05-23 05:50:38,29.3,22.4,14.7,29.3,1.8,1.8
2006-05-23 05:50:43,29.4,22.5,14.8,29.4,1.8,1.8
2006-05-23 05:50:48,29.3,22.1,15.0,29.3,1.8,1.7
2006-05-23 05:50:53,29.5,22.1,15.1,29.5,1.8,1.7
2006-05-23 05:50:58,29.4,22.2,14.8,29.4,1.7,1.7
2006-05-23 05:51:03,29.5,22.1,14.9,29.5,1.7,1.7
2006-05-23 05:51:08,29.5,22.1,14.7,29.5,1.7,1.7
2006-05-23 05:51:13,29.5,22.1,14.7,29.5,1.7,1.7
2006-05-23 05:51:18,29.7,22.5,14.9,29.7,1.8,1.8
2006-05-23 05:51:23,29.6,22.5,14.9,29.6,1.8,1.8
2006-05-23 05:51:28,29.5,22.1,14.9,29.5,1.8,1.8
2006-05-23 05:51:33,29.8,22.5,15.0,29.8,1.8,1.8
2006-05-23 05:51:38,29.6,22.2,14.8,29.6,1.7,1.8
2006-05-23 05:51:43,29.6,22.3,14.9,29.6,1.7,1.7
2006-05-23 05:51:48,29.7,22.4,14.7,29.7,1.7,1.7
2006-05-23 05:51:53,29.6,22.3,14.8,29.6,1.7,1.7
2006-05-23 05:51:58,29.7,22.2,14.7,29.7,1.7,1.7
2006-05-23 05:52:03,29.7,22.5,14.7,29.7,1.6,1.7
2006-05-23 05:52:08,29.6,22.5,14.7,29.6,1.7,1.7
2006-05-23 05:52:13,29.5,22.4,14.6,29.5,1.6,1.6
2006-05-23 05:52:18,29.7,22.5,14.8,29.7,1.8,1.8
2006-05-23 05:52:23,29.8,22.6,14.8,29.8,1.8,1.8
2006-05-23 05:52:28,29.7,22.6,14.8,29.7,1.8,1.8
2006-05-23 05:52:33,29.7,22.4,14.8,29.7,1.8,1.8
2006-05-23 05:52:38,29.6,22.5,14.9,29.6,1.7,1.8
2006-05-23 05:52:43,29.6,22.6,15.1,29.6,1.7,1.8
2006-05-23 05:52:48,29.7,22.4,15.1,29.7,1.7,1.7
2006-05-23 05:52:53,29.6,22.3,15.0,29.6,1.7,1.7
2006-05-23 05:52:58,29.7,22.5,15.1,29.7,1.7,1.7
2006-05-23 05:53:03,29.9,22.4,15.1,29.9,1.7,1.7
2006-05-23 05:53:08,29.8,22.4,15.2,29.8,1.6,1.7
2006-05-23 05:53:13,29.6,22.4,15.2,29.6,1.6,1.7
2006-05-23 05:53:18,29.8,22.6,15.0,29.8,1.8,1.8
2006-05-23 05:53:23,29.8,22.8,15.0,29.8,1.8,1.8
2006-05-23 05:53:28,29.7,22.7,15.0,29.7,1.8,1.7
2006-05-23 05:53:33,29.8,22.4,15.0,29.8,1.8,1.7
2006-05-23 05:53:38,29.7,22.5,15.0,29.7,1.7,1.7
2006-05-23 05:53:43,29.8,22.5,15.0,29.8,1.7,1.7
2006-05-23 05:53:48,29.9,22.6,15.0,29.9,1.7,1.7
2006-05-23 05:53:53,29.8,22.7,14.9,29.8,1.7,1.7
2006-05-23 05:53:58,128.7,22.9,226.2,226.2,1.7,1.7
2006-05-23 05:54:03,72.3,22.5,122.7,134.7,1.6,1.6
2006-05-23 05:54:08,125.5,22.5,92.4,129.4,1.7,1.7
2006-05-23 05:54:13,83.8,38.7,176.1,176.1,1.6,1.6
2006-05-23 05:54:18,96.6,66.5,114.0,124.1,1.8,1.8
2006-05-23 05:54:23,35.6,27.2,111.3,111.3,1.8,1.8
2006-05-23 05:54:28,29.9,25.4,54.0,54.0,1.8,1.8
2006-05-23 05:54:33,31.4,22.8,39.7,45.2,1.8,1.8
2006-05-23 05:54:38,48.5,22.7,26.5,48.5,1.8,1.8
2006-05-23 05:54:43,29.9,23.2,26.5,35.8,1.8,1.7
2006-05-23 05:54:48,29.9,22.7,25.8,35.0,1.8,1.7
2006-05-23 05:54:53,29.7,22.7,24.7,37.7,1.7,1.8
2006-05-23 05:54:58,29.6,22.5,27.8,35.8,1.7,1.7
2006-05-23 05:55:03,74.4,22.6,39.8,74.4,1.7,1.7
2006-05-23 05:55:08,38.9,22.5,41.7,56.7,1.7,1.7
2006-05-23 05:55:13,31.7,22.6,36.7,54.5,1.7,1.7
2006-05-23 05:55:18,29.7,22.5,25.3,43.8,1.8,1.8
2006-05-23 05:55:23,29.7,22.7,37.3,39.5,1.8,1.8
2006-05-23 05:55:28,43.9,22.7,30.9,43.9,1.8,1.8
2006-05-23 05:55:33,29.7,22.5,21.5,29.7,1.8,1.8
2006-05-23 05:55:38,29.7,22.5,21.5,35.6,1.8,1.8
2006-05-23 05:55:43,29.6,22.5,21.5,29.6,1.7,1.8
2006-05-23 05:55:48,29.5,22.6,40.7,40.7,1.8,1.8
2006-05-23 05:55:53,29.5,22.6,18.8,29.5,1.7,1.8
2006-05-23 05:55:58,29.6,22.4,22.2,39.1,1.7,1.8
2006-05-23 05:56:03,38.6,22.6,26.2,58.9,1.7,1.7
2006-05-23 05:56:08,58.0,22.4,41.7,58.0,1.7,1.7
2006-05-23 05:56:13,40.1,22.7,18.3,49.4,1.6,1.7
2006-05-23 05:56:18,29.8,22.9,49.0,49.0,1.8,1.9
2006-05-23 05:56:23,29.8,22.6,27.6,47.3,1.8,1.9
2006-05-23 05:56:28,29.8,22.7,27.8,48.3,1.8,1.9
2006-05-23 05:56:33,29.8,22.6,25.5,32.0,1.8,1.9
2006-05-23 05:56:38,29.9,22.8,22.9,31.6,1.8,1.9
2006-05-23 05:56:43,29.8,22.9,17.7,29.8,1.8,1.8
2006-05-23 05:56:48,29.8,22.9,17.6,29.8,1.8,1.8
2006-05-23 05:56:53,30.0,23.0,24.9,34.6,1.8,1.8
2006-05-23 05:56:58,30.0,22.8,24.1,30.0,1.7,1.8
2006-05-23 05:57:03,29.9,22.8,18.1,29.9,1.7,1.8
2006-05-23 05:57:08,30.2,22.9,17.8,30.2,1.7,1.8
2006-05-23 05:57:13,30.2,23.0,17.2,30.2,1.7,1.8
2006-05-23 05:57:18,30.2,23.2,17.4,30.2,1.8,1.9
2006-05-23 05:57:23,30.1,23.0,17.4,30.1,1.8,1.9
2006-05-23 05:57:28,30.1,22.8,17.3,30.1,1.8,1.9
2006-05-23 05:57:33,30.1,23.0,17.2,30.1,1.8,1.9
2006-05-23 05:57:38,30.1,22.8,21.1,30.1,1.8,1.9
2006-05-23 05:57:43,29.9,23.2,23.7,29.9,1.7,1.9
2006-05-23 05:57:48,34.4,22.7,19.6,43.0,1.8,1.8
2006-05-23 05:57:53,32.8,22.9,17.1,32.8,1.7,1.8
2006-05-23 05:57:58,32.3,22.5,17.0,37.8,1.8,1.8
2006-05-23 05:58:03,29.9,22.6,16.9,29.9,1.7,1.8
2006-05-23 05:58:08,30.0,22.9,16.8,30.0,1.7,1.8
2006-05-23 05:58:13,29.9,22.8,16.9,29.9,1.7,1.8
2006-05-23 05:58:18,30.2,22.6,22.4,30.2,1.9,2.0
2006-05-23 05:58:23,30.1,22.9,16.8,34.6,1.8,1.9
2006-05-23 05:58:28,30.1,22.9,17.3,30.1,1.8,1.9
2006-05-23 05:58:33,30.2,22.7,16.7,30.2,1.8,1.9
2006-05-23 05:58:38,31.0,23.1,16.7,31.0,1.8,1.9
2006-05-23 05:58:43,30.4,22.9,16.7,30.4,1.8,1.9
2006-05-23 05:58:48,30.2,22.9,16.8,30.2,1.8,1.9
2006-05-23 05:58:53,30.2,22.9,16.7,30.2,1.8,1.9
2006-05-23 05:58:58,30.1,22.9,16.7,30.1,1.8,1.9
2006-05-23 05:59:03,30.2,22.8,16.6,30.2,1.8,1.9
2006-05-23 05:59:08,30.2,22.8,16.6,30.2,1.8,1.9
2006-05-23 05:59:13,30.4,22.9,16.5,30.4,1.7,1.8
2006-05-23 05:59:18,30.2,23.2,16.4,30.2,1.9,2.0
2006-05-23 05:59:23,30.3,23.0,16.3,30.3,1.9,2.0
2006-05-23 05:59:28,30.2,23.1,16.3,30.2,1.9,1.9
2006-05-23 05:59:33,30.2,23.1,16.3,30.2,1.9,1.9
2006-05-23 05:59:38,30.2,23.1,16.2,30.2,1.9,1.9
2006-05-23 05:59:43,30.1,23.0,16.2,30.1,1.8,1.9
2006-05-23 05:59:48,30.2,23.1,16.0,30.2,1.8,1.9
2006-05-23 05:59:53,30.0,23.3,16.1,30.0,1.8,1.9
2006-05-23 05:59:58,30.0,23.1,16.2,30.0,1.8,1.9
2006-05-23 06:00:03,30.1,23.5,16.1,30.1,1.8,1.8
2006-05-23 06:00:08,30.1,23.2,16.1,30.1,1.8,1.9
2006-05-23 06:00:13,30.1,23.0,16.1,30.1,1.8,1.8
2006-05-23 06:00:18,30.1,23.3,16.2,30.1,1.9,2.0
2006-05-23 06:00:23,30.2,23.1,16.0,30.2,1.9,2.0
2006-05-23 06:00:28,30.1,23.1,16.0,30.1,1.9,1.9
2006-05-23 06:00:33,30.3,23.1,16.0,30.3,1.9,1.9
2006-05-23 06:00:38,30.2,23.2,15.9,30.2,1.8,1.9
2006-05-23 06:00:43,30.2,23.1,15.8,30.2,1.8,1.9
2006-05-23 06:00:48,30.3,22.9,15.7,30.3,1.8,1.8
2006-05-23 06:00:53,30.1,22.9,15.7,30.1,1.8,1.8
2006-05-23 06:00:58,30.1,22.9,15.5,30.1,1.7,1.8
2006-05-23 06:01:03,30.1,23.3,15.5,30.1,1.7,1.8
2006-05-23 06:01:08,30.2,22.9,15.5,30.2,1.7,1.7
2006-05-23 06:01:13,29.9,23.1,15.5,29.9,1.7,1.7
2006-05-23 06:01:18,30.1,23.1,15.6,30.1,1.8,1.9
2006-05-23 06:01:23,30.1,23.1,15.8,30.1,1.8,1.9
2006-05-23 06:01:28,30.0,23.3,15.7,30.0,1.8,1.9
2006-05-23 06:01:33,30.2,23.1,15.7,30.2,1.8,1.8
2006-05-23 06:01:38,30.0,23.1,15.7,30.0,1.8,1.8
2006-05-23 06:01:43,30.1,23.0,15.7,30.1,1.8,1.8
2006-05-23 06:01:48,30.0,23.2,15.4,30.0,1.8,1.8
2006-05-23 06:01:53,29.8,22.9,15.3,29.8,1.8,1.8
2006-05-23 06:01:58,29.9,23.1,15.4,29.9,1.8,1.8
2006-05-23 06:02:03,30.0,23.1,15.4,30.0,1.7,1.8
2006-05-23 06:02:08,30.0,23.0,15.4,30.0,1.7,1.7
2006-05-23 06:02:13,30.0,22.9,15.3,30.0,1.7,1.7
2006-05-23 06:02:18,30.2,23.3,15.5,30.2,1.9,1.9
2006-05-23 06:02:23,30.4,23.2,15.6,30.4,1.9,1.9
2006-05-23 06:02:28,30.3,23.3,15.5,30.3,1.8,1.9
2006-05-23 06:02:33,30.3,23.0,15.4,30.3,1.9,1.9
2006-05-23 06:02:38,30.1,23.0,15.4,30.1,1.8,1.9
2006-05-23 06:02:43,30.1,23.2,15.4,30.1,1.8,1.9
2006-05-23 06:02:48,30.3,23.1,15.3,30.3,1.8,1.8
2006-05-23 06:02:53,30.3,23.2,15.3,30.3,1.8,1.8
2006-05-23 06:02:58,30.2,23.4,15.5,30.2,1.8,1.8
2006-05-23 06:03:03,30.1,23.3,15.4,30.1,1.8,1.8
2006-05-23 06:03:08,30.4,23.3,15.3,30.4,1.8,1.8
2006-05-23 06:03:13,30.3,23.2,15.3,30.3,1.8,1.8
2006-05-23 06:03:18,30.3,23.4,15.5,30.3,1.9,1.9
2006-05-23 06:03:23,30.2,23.5,15.2,30.2,1.9,1.9
2006-05-23 06:03:28,30.3,23.3,15.4,30.3,1.9,1.9
2006-05-23 06:03:33,30.2,23.4,15.4,30.2,1.9,1.8
2006-05-23 06:03:38,30.2,23.1,15.3,30.2,1.8,1.8
2006-05-23 06:03:43,30.2,23.2,15.2,30.2,1.8,1.8
2006-05-23 06:03:48,30.2,23.3,15.2,30.2,1.8,1.8
2006-05-23 06:03:53,30.1,23.2,15.3,30.1,1.8,1.8
2006-05-23 06:03:58,30.2,23.2,15.3,30.2,1.8,1.7
2006-05-23 06:04:03,30.2,23.1,15.4,30.2,1.8,1.8
2006-05-23 06:04:08,30.1,23.4,15.2,30.1,1.8,1.7
2006-05-23 06:04:13,30.1,23.6,15.2,30.1,1.7,1.7
2006-05-23 06:04:18,30.3,23.2,15.2,30.3,1.9,1.8
2006-05-23 06:04:23,30.2,23.3,15.1,30.2,1.8,1.8
2006-05-23 06:04:28,30.3,23.4,15.2,30.3,1.8,1.8
2006-05-23 06:04:33,30.4,23.4,15.1,30.4,1.8,1.8
2006-05-23 06:04:38,30.5,23.4,15.1,30.5,1.8,1.8
2006-05-23 06:04:43,30.3,23.1,15.1,30.3,1.8,1.8
2006-05-23 06:04:48,30.4,23.3,15.0,30.4,1.8,1.8
2006-05-23 06:04:53,30.3,23.5,15.2,30.3,1.8,1.8
2006-05-23 06:04:58,30.2,23.3,15.1,30.2,1.8,1.8
2006-05-23 06:05:03,30.3,23.3,15.1,30.3,1.8,1.8
2006-05-23 06:05:08,30.2,23.4,15.1,30.2,1.8,1.8
2006-05-23 06:05:13,30.4,23.3,15.1,30.4,1.8,1.8
2006-05-23 06:05:18,30.4,23.7,15.1,30.4,1.9,1.9
2006-05-23 06:05:23,30.3,23.4,14.9,30.3,1.9,1.8
2006-05-23 06:05:28,30.3,23.4,15.0,30.3,1.8,1.9
2006-05-23 06:05:33,30.3,23.5,15.0,30.3,1.8,1.8
2006-05-23 06:05:38,30.3,23.5,14.9,30.3,1.8,1.8
2006-05-23 06:05:43,30.2,23.4,15.0,30.2,1.7,1.8
2006-05-23 06:05:48,30.3,23.1,15.1,30.3,1.7,1.8
2006-05-23 06:05:53,30.2,23.6,15.1,30.2,1.7,1.8
